row,col,cell_id,split
22,112,r22_c112,train
22,113,r22_c113,train
22,114,r22_c114,validation
22,115,r22_c115,validation
22,116,r22_c116,test
22,117,r22_c117,test
22,118,r22_c118,train
22,119,r22_c119,test
22,120,r22_c120,validation
22,121,r22_c121,train
22,122,r22_c122,train
22,123,r22_c123,train
22,124,r22_c124,train
22,125,r22_c125,validation
22,126,r22_c126,test
23,0,r23_c0,train
23,1,r23_c1,train
23,2,r23_c2,train
23,3,r23_c3,test
23,4,r23_c4,validation
23,5,r23_c5,train
23,6,r23_c6,validation
23,7,r23_c7,validation
23,8,r23_c8,train
23,9,r23_c9,train
23,10,r23_c10,train
23,11,r23_c11,validation
23,12,r23_c12,test
23,13,r23_c13,train
23,14,r23_c14,train
23,15,r23_c15,test
23,16,r23_c16,train
23,17,r23_c17,validation
23,18,r23_c18,validation
23,19,r23_c19,validation
23,20,r23_c20,train
23,21,r23_c21,validation
23,22,r23_c22,test
23,23,r23_c23,train
23,24,r23_c24,validation
23,25,r23_c25,validation
23,26,r23_c26,validation
23,27,r23_c27,train
23,28,r23_c28,train
23,29,r23_c29,train
23,30,r23_c30,train
23,31,r23_c31,train
23,32,r23_c32,validation
23,33,r23_c33,train
23,34,r23_c34,train
23,35,r23_c35,train
23,36,r23_c36,train
23,37,r23_c37,validation
23,38,r23_c38,train
23,39,r23_c39,test
23,40,r23_c40,train
23,41,r23_c41,train
23,42,r23_c42,train
23,43,r23_c43,validation
23,44,r23_c44,train
23,45,r23_c45,train
23,46,r23_c46,train
23,47,r23_c47,test
23,48,r23_c48,train
23,49,r23_c49,train
23,50,r23_c50,train
23,51,r23_c51,train
23,52,r23_c52,train
23,53,r23_c53,train
23,54,r23_c54,test
23,55,r23_c55,train
23,56,r23_c56,validation
23,57,r23_c57,train
23,58,r23_c58,train
23,59,r23_c59,validation
23,60,r23_c60,train
23,61,r23_c61,train
23,62,r23_c62,validation
23,63,r23_c63,train
23,64,r23_c64,train
23,65,r23_c65,train
23,66,r23_c66,test
23,67,r23_c67,train
23,68,r23_c68,train
23,69,r23_c69,train
23,70,r23_c70,test
23,71,r23_c71,train
23,72,r23_c72,train
23,73,r23_c73,train
23,74,r23_c74,train
23,75,r23_c75,test
23,76,r23_c76,train
23,77,r23_c77,train
23,78,r23_c78,train
23,79,r23_c79,train
23,80,r23_c80,train
23,81,r23_c81,validation
23,82,r23_c82,train
23,83,r23_c83,test
23,84,r23_c84,train
23,85,r23_c85,train
23,86,r23_c86,train
23,87,r23_c87,train
23,88,r23_c88,train
23,89,r23_c89,test
23,90,r23_c90,train
23,91,r23_c91,train
23,92,r23_c92,train
23,93,r23_c93,validation
23,94,r23_c94,train
23,95,r23_c95,train
23,96,r23_c96,train
23,97,r23_c97,train
23,98,r23_c98,train
23,99,r23_c99,train
23,100,r23_c100,validation
23,101,r23_c101,train
23,102,r23_c102,test
23,103,r23_c103,test
23,104,r23_c104,train
23,105,r23_c105,test
23,106,r23_c106,train
23,107,r23_c107,validation
23,108,r23_c108,train
23,109,r23_c109,train
23,110,r23_c110,train
23,111,r23_c111,train
23,112,r23_c112,train
23,113,r23_c113,train
23,114,r23_c114,train
23,115,r23_c115,train
23,116,r23_c116,train
23,117,r23_c117,train
23,118,r23_c118,train
23,119,r23_c119,train
23,120,r23_c120,train
23,121,r23_c121,test
23,122,r23_c122,train
23,123,r23_c123,train
23,124,r23_c124,train
23,125,r23_c125,train
23,126,r23_c126,test
24,0,r24_c0,train
24,1,r24_c1,train
24,2,r24_c2,train
24,3,r24_c3,test
24,4,r24_c4,train
24,5,r24_c5,train
24,6,r24_c6,train
24,7,r24_c7,test
24,8,r24_c8,train
24,9,r24_c9,validation
24,10,r24_c10,test
24,11,r24_c11,train
24,12,r24_c12,train
24,13,r24_c13,test
24,14,r24_c14,train
24,15,r24_c15,train
24,16,r24_c16,train
24,17,r24_c17,train
24,18,r24_c18,test
24,19,r24_c19,test
24,20,r24_c20,test
24,21,r24_c21,train
24,22,r24_c22,test
24,23,r24_c23,train
24,24,r24_c24,train
24,25,r24_c25,train
24,26,r24_c26,train
24,27,r24_c27,train
24,28,r24_c28,validation
24,29,r24_c29,train
24,30,r24_c30,train
24,31,r24_c31,test
24,32,r24_c32,train
24,33,r24_c33,train
24,34,r24_c34,train
24,35,r24_c35,train
24,36,r24_c36,validation
24,37,r24_c37,train
24,38,r24_c38,validation
24,39,r24_c39,train
24,40,r24_c40,train
24,41,r24_c41,train
24,42,r24_c42,validation
24,43,r24_c43,train
24,44,r24_c44,train
24,45,r24_c45,train
24,46,r24_c46,train
24,47,r24_c47,train
24,48,r24_c48,validation
24,49,r24_c49,validation
24,50,r24_c50,validation
24,51,r24_c51,train
24,52,r24_c52,train
24,53,r24_c53,train
24,54,r24_c54,test
24,55,r24_c55,test
24,56,r24_c56,train
24,57,r24_c57,train
24,58,r24_c58,train
24,59,r24_c59,validation
24,60,r24_c60,train
24,61,r24_c61,train
24,62,r24_c62,train
24,63,r24_c63,train
24,64,r24_c64,train
24,65,r24_c65,train
24,66,r24_c66,train
24,67,r24_c67,train
24,68,r24_c68,train
24,69,r24_c69,train
24,70,r24_c70,train
24,71,r24_c71,train
24,72,r24_c72,train
24,73,r24_c73,train
24,74,r24_c74,validation
24,75,r24_c75,train
24,76,r24_c76,train
24,77,r24_c77,train
24,78,r24_c78,train
24,79,r24_c79,train
24,80,r24_c80,train
24,81,r24_c81,train
24,82,r24_c82,train
24,83,r24_c83,train
24,84,r24_c84,train
24,85,r24_c85,train
24,86,r24_c86,train
24,87,r24_c87,train
24,88,r24_c88,validation
24,89,r24_c89,train
24,90,r24_c90,train
24,91,r24_c91,test
24,92,r24_c92,validation
24,93,r24_c93,train
24,94,r24_c94,test
24,95,r24_c95,train
24,96,r24_c96,train
24,97,r24_c97,validation
24,98,r24_c98,train
24,99,r24_c99,train
24,100,r24_c100,validation
24,101,r24_c101,train
24,102,r24_c102,test
24,103,r24_c103,train
24,104,r24_c104,test
24,105,r24_c105,train
24,106,r24_c106,validation
24,107,r24_c107,validation
24,108,r24_c108,train
24,109,r24_c109,train
24,110,r24_c110,train
24,111,r24_c111,train
24,112,r24_c112,train
24,113,r24_c113,train
24,114,r24_c114,train
24,115,r24_c115,train
24,116,r24_c116,train
24,117,r24_c117,test
24,118,r24_c118,train
24,119,r24_c119,train
24,120,r24_c120,validation
24,121,r24_c121,train
24,122,r24_c122,validation
24,123,r24_c123,train
24,124,r24_c124,test
24,125,r24_c125,train
24,126,r24_c126,train
25,0,r25_c0,train
25,1,r25_c1,train
25,2,r25_c2,test
25,3,r25_c3,train
25,4,r25_c4,train
25,5,r25_c5,train
25,6,r25_c6,train
25,7,r25_c7,train
25,8,r25_c8,train
25,9,r25_c9,train
25,10,r25_c10,test
25,11,r25_c11,train
25,12,r25_c12,train
25,13,r25_c13,validation
25,14,r25_c14,train
25,15,r25_c15,train
25,16,r25_c16,test
25,17,r25_c17,test
25,18,r25_c18,train
25,19,r25_c19,train
25,20,r25_c20,train
25,21,r25_c21,validation
25,22,r25_c22,train
25,23,r25_c23,train
25,24,r25_c24,train
25,25,r25_c25,train
25,26,r25_c26,validation
25,27,r25_c27,train
25,28,r25_c28,train
25,29,r25_c29,test
25,30,r25_c30,train
25,31,r25_c31,train
25,32,r25_c32,validation
25,33,r25_c33,validation
25,34,r25_c34,validation
25,35,r25_c35,test
25,36,r25_c36,test
25,37,r25_c37,train
25,38,r25_c38,train
25,39,r25_c39,train
25,40,r25_c40,train
25,41,r25_c41,train
25,42,r25_c42,train
25,43,r25_c43,test
25,44,r25_c44,train
25,45,r25_c45,train
25,46,r25_c46,train
25,47,r25_c47,train
25,48,r25_c48,train
25,49,r25_c49,test
25,50,r25_c50,validation
25,51,r25_c51,train
25,52,r25_c52,test
25,53,r25_c53,train
25,54,r25_c54,train
25,55,r25_c55,train
25,56,r25_c56,train
25,57,r25_c57,train
25,58,r25_c58,train
25,59,r25_c59,train
25,60,r25_c60,test
25,61,r25_c61,train
25,62,r25_c62,train
25,63,r25_c63,validation
25,64,r25_c64,test
25,65,r25_c65,train
25,66,r25_c66,validation
25,67,r25_c67,train
25,68,r25_c68,train
25,69,r25_c69,train
25,70,r25_c70,test
25,71,r25_c71,train
25,72,r25_c72,train
25,73,r25_c73,train
25,74,r25_c74,train
25,75,r25_c75,test
25,76,r25_c76,validation
25,77,r25_c77,train
25,78,r25_c78,train
25,79,r25_c79,train
25,80,r25_c80,train
25,81,r25_c81,train
25,82,r25_c82,validation
25,83,r25_c83,test
25,84,r25_c84,train
25,85,r25_c85,train
25,86,r25_c86,validation
25,87,r25_c87,train
25,88,r25_c88,train
25,89,r25_c89,test
25,90,r25_c90,test
25,91,r25_c91,train
25,92,r25_c92,test
25,93,r25_c93,validation
25,94,r25_c94,test
25,95,r25_c95,train
25,96,r25_c96,train
25,97,r25_c97,train
25,98,r25_c98,train
25,99,r25_c99,validation
25,100,r25_c100,train
25,101,r25_c101,train
25,102,r25_c102,validation
25,103,r25_c103,test
25,104,r25_c104,train
25,105,r25_c105,train
25,106,r25_c106,validation
25,107,r25_c107,train
25,108,r25_c108,train
25,109,r25_c109,validation
25,110,r25_c110,test
25,111,r25_c111,train
25,112,r25_c112,train
25,113,r25_c113,test
25,114,r25_c114,test
25,115,r25_c115,train
25,116,r25_c116,validation
25,117,r25_c117,test
25,118,r25_c118,test
25,119,r25_c119,validation
25,120,r25_c120,train
25,121,r25_c121,train
25,122,r25_c122,validation
25,123,r25_c123,train
25,124,r25_c124,train
25,125,r25_c125,train
25,126,r25_c126,train
26,0,r26_c0,train
26,1,r26_c1,train
26,2,r26_c2,validation
26,3,r26_c3,train
26,4,r26_c4,train
26,5,r26_c5,train
26,6,r26_c6,train
26,7,r26_c7,train
26,8,r26_c8,validation
26,9,r26_c9,train
26,10,r26_c10,train
26,11,r26_c11,train
26,12,r26_c12,train
26,13,r26_c13,train
26,14,r26_c14,validation
26,15,r26_c15,train
26,16,r26_c16,test
26,17,r26_c17,validation
26,18,r26_c18,validation
26,19,r26_c19,train
26,20,r26_c20,train
26,21,r26_c21,test
26,22,r26_c22,train
26,23,r26_c23,train
26,24,r26_c24,train
26,25,r26_c25,validation
26,26,r26_c26,train
26,27,r26_c27,train
26,28,r26_c28,validation
26,29,r26_c29,train
26,30,r26_c30,train
26,31,r26_c31,train
26,32,r26_c32,train
26,33,r26_c33,train
26,34,r26_c34,train
26,35,r26_c35,validation
26,36,r26_c36,test
26,37,r26_c37,validation
26,38,r26_c38,train
26,39,r26_c39,train
26,40,r26_c40,train
26,41,r26_c41,validation
26,42,r26_c42,train
26,43,r26_c43,train
26,44,r26_c44,train
26,45,r26_c45,train
26,46,r26_c46,train
26,47,r26_c47,test
26,48,r26_c48,test
26,49,r26_c49,train
26,50,r26_c50,train
26,51,r26_c51,train
26,52,r26_c52,train
26,53,r26_c53,train
26,54,r26_c54,validation
26,55,r26_c55,train
26,56,r26_c56,test
26,57,r26_c57,test
26,58,r26_c58,validation
26,59,r26_c59,train
26,60,r26_c60,train
26,61,r26_c61,validation
26,62,r26_c62,train
26,63,r26_c63,test
26,64,r26_c64,validation
26,65,r26_c65,train
26,66,r26_c66,validation
26,67,r26_c67,train
26,68,r26_c68,train
26,69,r26_c69,train
26,70,r26_c70,validation
26,71,r26_c71,train
26,72,r26_c72,test
26,73,r26_c73,train
26,74,r26_c74,train
26,75,r26_c75,test
26,76,r26_c76,train
26,77,r26_c77,validation
26,78,r26_c78,train
26,79,r26_c79,test
26,80,r26_c80,train
26,81,r26_c81,train
26,82,r26_c82,test
26,83,r26_c83,validation
26,84,r26_c84,train
26,85,r26_c85,test
26,86,r26_c86,train
26,87,r26_c87,validation
26,88,r26_c88,train
26,89,r26_c89,train
26,90,r26_c90,train
26,91,r26_c91,train
26,92,r26_c92,train
26,93,r26_c93,train
26,94,r26_c94,train
26,95,r26_c95,test
26,96,r26_c96,validation
26,97,r26_c97,train
26,98,r26_c98,train
26,99,r26_c99,train
26,100,r26_c100,validation
26,101,r26_c101,train
26,102,r26_c102,train
26,103,r26_c103,test
26,104,r26_c104,train
26,105,r26_c105,test
26,106,r26_c106,validation
26,107,r26_c107,train
26,108,r26_c108,train
26,109,r26_c109,train
26,110,r26_c110,train
26,111,r26_c111,train
26,112,r26_c112,train
26,113,r26_c113,train
26,114,r26_c114,test
26,115,r26_c115,test
26,116,r26_c116,train
26,117,r26_c117,train
26,118,r26_c118,train
26,119,r26_c119,train
26,120,r26_c120,train
26,121,r26_c121,train
26,122,r26_c122,train
26,123,r26_c123,train
26,124,r26_c124,validation
26,125,r26_c125,train
26,126,r26_c126,train
27,0,r27_c0,train
27,1,r27_c1,train
27,2,r27_c2,train
27,3,r27_c3,test
27,4,r27_c4,train
27,5,r27_c5,train
27,6,r27_c6,train
27,7,r27_c7,train
27,8,r27_c8,train
27,9,r27_c9,train
27,10,r27_c10,train
27,11,r27_c11,validation
27,12,r27_c12,train
27,13,r27_c13,train
27,14,r27_c14,test
27,15,r27_c15,train
27,16,r27_c16,train
27,17,r27_c17,train
27,18,r27_c18,train
27,19,r27_c19,validation
27,20,r27_c20,train
27,21,r27_c21,validation
27,22,r27_c22,train
27,23,r27_c23,validation
27,24,r27_c24,train
27,25,r27_c25,train
27,26,r27_c26,train
27,27,r27_c27,train
27,28,r27_c28,train
27,29,r27_c29,train
27,30,r27_c30,train
27,31,r27_c31,train
27,32,r27_c32,train
27,33,r27_c33,train
27,34,r27_c34,train
27,35,r27_c35,train
27,36,r27_c36,train
27,37,r27_c37,train
27,38,r27_c38,validation
27,39,r27_c39,train
27,40,r27_c40,train
27,41,r27_c41,train
27,42,r27_c42,train
27,43,r27_c43,train
27,44,r27_c44,train
27,45,r27_c45,validation
27,46,r27_c46,train
27,47,r27_c47,train
27,48,r27_c48,test
27,49,r27_c49,train
27,50,r27_c50,validation
27,51,r27_c51,validation
27,52,r27_c52,train
27,53,r27_c53,train
27,54,r27_c54,train
27,55,r27_c55,train
27,56,r27_c56,train
27,57,r27_c57,test
27,58,r27_c58,validation
27,59,r27_c59,train
27,60,r27_c60,train
27,61,r27_c61,train
27,62,r27_c62,train
27,63,r27_c63,train
27,64,r27_c64,validation
27,65,r27_c65,train
27,66,r27_c66,validation
27,67,r27_c67,train
27,68,r27_c68,train
27,69,r27_c69,test
27,70,r27_c70,train
27,71,r27_c71,train
27,72,r27_c72,train
27,73,r27_c73,train
27,74,r27_c74,train
27,75,r27_c75,train
27,76,r27_c76,train
27,77,r27_c77,train
27,78,r27_c78,train
27,79,r27_c79,train
27,80,r27_c80,test
27,81,r27_c81,train
27,82,r27_c82,train
27,83,r27_c83,train
27,84,r27_c84,test
27,85,r27_c85,validation
27,86,r27_c86,validation
27,87,r27_c87,train
27,88,r27_c88,test
27,89,r27_c89,train
27,90,r27_c90,train
27,91,r27_c91,train
27,92,r27_c92,validation
27,93,r27_c93,train
27,94,r27_c94,train
27,95,r27_c95,validation
27,96,r27_c96,validation
27,97,r27_c97,train
27,98,r27_c98,train
27,99,r27_c99,train
27,100,r27_c100,train
27,101,r27_c101,validation
27,102,r27_c102,train
27,103,r27_c103,train
27,104,r27_c104,train
27,105,r27_c105,train
27,106,r27_c106,test
27,107,r27_c107,train
27,108,r27_c108,train
27,109,r27_c109,train
27,110,r27_c110,train
27,111,r27_c111,train
27,112,r27_c112,test
27,113,r27_c113,test
27,114,r27_c114,test
27,115,r27_c115,train
27,116,r27_c116,train
27,117,r27_c117,validation
27,118,r27_c118,test
27,119,r27_c119,validation
27,120,r27_c120,train
27,121,r27_c121,train
27,122,r27_c122,train
27,123,r27_c123,test
27,124,r27_c124,validation
27,125,r27_c125,train
27,126,r27_c126,train
28,0,r28_c0,test
28,1,r28_c1,train
28,2,r28_c2,test
28,3,r28_c3,train
28,4,r28_c4,train
28,5,r28_c5,train
28,6,r28_c6,train
28,7,r28_c7,train
28,8,r28_c8,test
28,9,r28_c9,train
28,10,r28_c10,train
28,11,r28_c11,validation
28,12,r28_c12,train
28,13,r28_c13,test
28,14,r28_c14,train
28,15,r28_c15,validation
28,16,r28_c16,validation
28,17,r28_c17,train
28,18,r28_c18,test
28,19,r28_c19,train
28,20,r28_c20,train
28,21,r28_c21,train
28,22,r28_c22,validation
28,23,r28_c23,train
28,24,r28_c24,validation
28,25,r28_c25,test
28,26,r28_c26,train
28,27,r28_c27,train
28,28,r28_c28,train
28,29,r28_c29,train
28,30,r28_c30,validation
28,31,r28_c31,validation
28,32,r28_c32,train
28,33,r28_c33,test
28,34,r28_c34,train
28,35,r28_c35,train
28,36,r28_c36,validation
28,37,r28_c37,train
28,38,r28_c38,train
28,39,r28_c39,train
28,40,r28_c40,train
28,41,r28_c41,train
28,42,r28_c42,test
28,43,r28_c43,test
28,44,r28_c44,train
28,45,r28_c45,train
28,46,r28_c46,train
28,47,r28_c47,train
28,48,r28_c48,train
28,49,r28_c49,train
28,50,r28_c50,train
28,51,r28_c51,train
28,52,r28_c52,train
28,53,r28_c53,train
28,54,r28_c54,train
28,55,r28_c55,train
28,56,r28_c56,train
28,57,r28_c57,train
28,58,r28_c58,validation
28,59,r28_c59,train
28,60,r28_c60,train
28,61,r28_c61,train
28,62,r28_c62,test
28,63,r28_c63,train
28,64,r28_c64,train
28,65,r28_c65,test
28,66,r28_c66,train
28,67,r28_c67,train
28,68,r28_c68,train
28,69,r28_c69,train
28,70,r28_c70,train
28,71,r28_c71,train
28,72,r28_c72,train
28,73,r28_c73,train
28,74,r28_c74,train
28,75,r28_c75,train
28,76,r28_c76,train
28,77,r28_c77,test
28,78,r28_c78,validation
28,79,r28_c79,train
28,80,r28_c80,train
28,81,r28_c81,train
28,82,r28_c82,test
28,83,r28_c83,train
28,84,r28_c84,train
28,85,r28_c85,train
28,86,r28_c86,train
28,87,r28_c87,train
28,88,r28_c88,test
28,89,r28_c89,validation
28,90,r28_c90,train
28,91,r28_c91,train
28,92,r28_c92,train
28,93,r28_c93,train
28,94,r28_c94,train
28,95,r28_c95,train
28,96,r28_c96,train
28,97,r28_c97,test
28,98,r28_c98,train
28,99,r28_c99,train
28,100,r28_c100,train
28,101,r28_c101,train
28,102,r28_c102,train
28,103,r28_c103,test
28,104,r28_c104,test
28,105,r28_c105,train
28,106,r28_c106,train
28,107,r28_c107,train
28,108,r28_c108,train
28,109,r28_c109,train
28,110,r28_c110,validation
28,111,r28_c111,train
28,112,r28_c112,train
28,113,r28_c113,validation
28,114,r28_c114,train
28,115,r28_c115,train
28,116,r28_c116,train
28,117,r28_c117,train
28,118,r28_c118,train
28,119,r28_c119,train
28,120,r28_c120,train
28,121,r28_c121,train
28,122,r28_c122,validation
28,123,r28_c123,train
28,124,r28_c124,test
28,125,r28_c125,train
28,126,r28_c126,validation
29,0,r29_c0,test
29,1,r29_c1,train
29,2,r29_c2,test
29,3,r29_c3,train
29,4,r29_c4,train
29,5,r29_c5,train
29,6,r29_c6,train
29,7,r29_c7,train
29,8,r29_c8,train
29,9,r29_c9,train
29,10,r29_c10,train
29,11,r29_c11,train
29,12,r29_c12,test
29,13,r29_c13,validation
29,14,r29_c14,validation
29,15,r29_c15,validation
29,16,r29_c16,train
29,17,r29_c17,train
29,18,r29_c18,train
29,19,r29_c19,validation
29,20,r29_c20,train
29,21,r29_c21,test
29,22,r29_c22,train
29,23,r29_c23,train
29,24,r29_c24,train
29,25,r29_c25,test
29,26,r29_c26,train
29,27,r29_c27,train
29,28,r29_c28,train
29,29,r29_c29,validation
29,30,r29_c30,train
29,31,r29_c31,train
29,32,r29_c32,train
29,33,r29_c33,train
29,34,r29_c34,train
29,35,r29_c35,train
29,36,r29_c36,validation
29,37,r29_c37,validation
29,38,r29_c38,train
29,39,r29_c39,train
29,40,r29_c40,test
29,41,r29_c41,train
29,42,r29_c42,validation
29,43,r29_c43,validation
29,44,r29_c44,train
29,45,r29_c45,validation
29,46,r29_c46,train
29,47,r29_c47,train
29,48,r29_c48,train
29,49,r29_c49,train
29,50,r29_c50,train
29,51,r29_c51,test
29,52,r29_c52,validation
29,53,r29_c53,train
29,54,r29_c54,train
29,55,r29_c55,train
29,56,r29_c56,train
29,57,r29_c57,validation
29,58,r29_c58,train
29,59,r29_c59,train
29,60,r29_c60,train
29,61,r29_c61,test
29,62,r29_c62,train
29,63,r29_c63,train
29,64,r29_c64,train
29,65,r29_c65,train
29,66,r29_c66,train
29,67,r29_c67,train
29,68,r29_c68,validation
29,69,r29_c69,train
29,70,r29_c70,train
29,71,r29_c71,train
29,72,r29_c72,validation
29,73,r29_c73,train
29,74,r29_c74,test
29,75,r29_c75,train
29,76,r29_c76,train
29,77,r29_c77,test
29,78,r29_c78,train
29,79,r29_c79,validation
29,80,r29_c80,train
29,81,r29_c81,train
29,82,r29_c82,test
29,83,r29_c83,train
29,84,r29_c84,train
29,85,r29_c85,train
29,86,r29_c86,train
29,87,r29_c87,train
29,88,r29_c88,train
29,89,r29_c89,validation
29,90,r29_c90,validation
29,91,r29_c91,train
29,92,r29_c92,train
29,93,r29_c93,train
29,94,r29_c94,train
29,95,r29_c95,train
29,96,r29_c96,validation
29,97,r29_c97,validation
29,98,r29_c98,validation
29,99,r29_c99,train
29,100,r29_c100,test
29,101,r29_c101,validation
29,102,r29_c102,validation
29,103,r29_c103,train
29,104,r29_c104,train
29,105,r29_c105,train
29,106,r29_c106,train
29,107,r29_c107,train
29,108,r29_c108,train
29,109,r29_c109,validation
29,110,r29_c110,train
29,111,r29_c111,train
29,112,r29_c112,train
29,113,r29_c113,test
29,114,r29_c114,validation
29,115,r29_c115,train
29,116,r29_c116,test
29,117,r29_c117,train
29,118,r29_c118,train
29,119,r29_c119,validation
29,120,r29_c120,train
29,121,r29_c121,test
29,122,r29_c122,train
29,123,r29_c123,validation
29,124,r29_c124,train
29,125,r29_c125,train
29,126,r29_c126,validation
29,127,r29_c127,train
30,0,r30_c0,train
30,1,r30_c1,test
30,2,r30_c2,train
30,3,r30_c3,test
30,4,r30_c4,validation
30,5,r30_c5,train
30,6,r30_c6,train
30,7,r30_c7,train
30,8,r30_c8,train
30,9,r30_c9,train
30,10,r30_c10,train
30,11,r30_c11,train
30,12,r30_c12,train
30,13,r30_c13,train
30,14,r30_c14,train
30,15,r30_c15,train
30,16,r30_c16,train
30,17,r30_c17,validation
30,18,r30_c18,train
30,19,r30_c19,train
30,20,r30_c20,train
30,21,r30_c21,train
30,22,r30_c22,train
30,23,r30_c23,train
30,24,r30_c24,validation
30,25,r30_c25,train
30,26,r30_c26,validation
30,27,r30_c27,validation
30,28,r30_c28,test
30,29,r30_c29,test
30,30,r30_c30,train
30,31,r30_c31,train
30,32,r30_c32,train
30,33,r30_c33,test
30,34,r30_c34,test
30,35,r30_c35,train
30,36,r30_c36,test
30,37,r30_c37,validation
30,38,r30_c38,validation
30,39,r30_c39,test
30,40,r30_c40,train
30,41,r30_c41,train
30,42,r30_c42,validation
30,43,r30_c43,train
30,44,r30_c44,train
30,45,r30_c45,train
30,46,r30_c46,train
30,47,r30_c47,test
30,48,r30_c48,test
30,49,r30_c49,test
30,50,r30_c50,validation
30,51,r30_c51,validation
30,52,r30_c52,train
30,53,r30_c53,train
30,54,r30_c54,train
30,55,r30_c55,train
30,56,r30_c56,validation
30,57,r30_c57,train
30,58,r30_c58,validation
30,59,r30_c59,train
30,60,r30_c60,train
30,61,r30_c61,validation
30,62,r30_c62,train
30,63,r30_c63,train
30,64,r30_c64,train
30,65,r30_c65,validation
30,66,r30_c66,train
30,67,r30_c67,validation
30,68,r30_c68,train
30,69,r30_c69,train
30,70,r30_c70,train
30,71,r30_c71,validation
30,72,r30_c72,train
30,73,r30_c73,train
30,74,r30_c74,train
30,75,r30_c75,train
30,76,r30_c76,train
30,77,r30_c77,train
30,78,r30_c78,train
30,79,r30_c79,train
30,80,r30_c80,test
30,81,r30_c81,train
30,82,r30_c82,train
30,83,r30_c83,train
30,84,r30_c84,train
30,85,r30_c85,train
30,86,r30_c86,train
30,87,r30_c87,train
30,88,r30_c88,test
30,89,r30_c89,validation
30,90,r30_c90,validation
30,91,r30_c91,train
30,92,r30_c92,train
30,93,r30_c93,train
30,94,r30_c94,test
30,95,r30_c95,train
30,96,r30_c96,validation
30,97,r30_c97,train
30,98,r30_c98,train
30,99,r30_c99,test
30,100,r30_c100,train
30,101,r30_c101,train
30,102,r30_c102,test
30,103,r30_c103,test
30,104,r30_c104,validation
30,105,r30_c105,train
30,106,r30_c106,test
30,107,r30_c107,validation
30,108,r30_c108,test
30,109,r30_c109,train
30,110,r30_c110,train
30,111,r30_c111,train
30,112,r30_c112,test
30,113,r30_c113,train
30,114,r30_c114,train
30,115,r30_c115,train
30,116,r30_c116,train
30,117,r30_c117,train
30,118,r30_c118,train
30,119,r30_c119,train
30,120,r30_c120,train
30,121,r30_c121,train
30,122,r30_c122,train
30,123,r30_c123,validation
30,124,r30_c124,train
30,125,r30_c125,train
30,126,r30_c126,train
30,127,r30_c127,train
31,0,r31_c0,train
31,1,r31_c1,train
31,2,r31_c2,train
31,3,r31_c3,train
31,4,r31_c4,test
31,5,r31_c5,train
31,6,r31_c6,train
31,7,r31_c7,validation
31,8,r31_c8,train
31,9,r31_c9,train
31,10,r31_c10,train
31,11,r31_c11,train
31,12,r31_c12,train
31,13,r31_c13,train
31,14,r31_c14,train
31,15,r31_c15,train
31,16,r31_c16,validation
31,17,r31_c17,train
31,18,r31_c18,validation
31,19,r31_c19,test
31,20,r31_c20,train
31,21,r31_c21,train
31,22,r31_c22,validation
31,23,r31_c23,train
31,24,r31_c24,train
31,25,r31_c25,train
31,26,r31_c26,train
31,27,r31_c27,train
31,28,r31_c28,test
31,29,r31_c29,train
31,30,r31_c30,train
31,31,r31_c31,test
31,32,r31_c32,train
31,33,r31_c33,train
31,34,r31_c34,validation
31,35,r31_c35,train
31,36,r31_c36,train
31,37,r31_c37,train
31,38,r31_c38,train
31,39,r31_c39,train
31,40,r31_c40,test
31,41,r31_c41,train
31,42,r31_c42,train
31,43,r31_c43,train
31,44,r31_c44,train
31,45,r31_c45,train
31,46,r31_c46,train
31,47,r31_c47,validation
31,48,r31_c48,validation
31,49,r31_c49,train
31,50,r31_c50,train
31,51,r31_c51,train
31,52,r31_c52,test
31,53,r31_c53,validation
31,54,r31_c54,test
31,55,r31_c55,train
31,56,r31_c56,validation
31,57,r31_c57,train
31,58,r31_c58,train
31,59,r31_c59,train
31,60,r31_c60,test
31,61,r31_c61,train
31,62,r31_c62,validation
31,63,r31_c63,validation
31,64,r31_c64,train
31,65,r31_c65,validation
31,66,r31_c66,train
31,67,r31_c67,train
31,68,r31_c68,train
31,69,r31_c69,train
31,70,r31_c70,validation
31,71,r31_c71,test
31,72,r31_c72,train
31,73,r31_c73,train
31,74,r31_c74,test
31,75,r31_c75,train
31,76,r31_c76,train
31,77,r31_c77,train
31,78,r31_c78,validation
31,79,r31_c79,train
31,80,r31_c80,train
31,81,r31_c81,validation
31,82,r31_c82,train
31,83,r31_c83,train
31,84,r31_c84,train
31,85,r31_c85,train
31,86,r31_c86,train
31,87,r31_c87,train
31,88,r31_c88,train
31,89,r31_c89,train
31,90,r31_c90,test
31,91,r31_c91,train
31,92,r31_c92,train
31,93,r31_c93,train
31,94,r31_c94,train
31,95,r31_c95,train
31,96,r31_c96,train
31,97,r31_c97,train
31,98,r31_c98,train
31,99,r31_c99,validation
31,100,r31_c100,train
31,101,r31_c101,test
31,102,r31_c102,train
31,103,r31_c103,train
31,104,r31_c104,train
31,105,r31_c105,train
31,106,r31_c106,train
31,107,r31_c107,train
31,108,r31_c108,train
31,109,r31_c109,test
31,110,r31_c110,train
31,111,r31_c111,train
31,112,r31_c112,test
31,113,r31_c113,train
31,114,r31_c114,train
31,115,r31_c115,train
31,116,r31_c116,train
