row,col,cell_id,split
27,76,r27_c76,train
27,77,r27_c77,train
27,78,r27_c78,train
27,79,r27_c79,train
27,80,r27_c80,dropped
27,81,r27_c81,dropped
27,82,r27_c82,dropped
27,83,r27_c83,dropped
27,84,r27_c84,dropped
27,85,r27_c85,dropped
27,86,r27_c86,dropped
27,87,r27_c87,dropped
27,88,r27_c88,dropped
27,89,r27_c89,dropped
27,90,r27_c90,dropped
27,91,r27_c91,dropped
27,92,r27_c92,dropped
27,93,r27_c93,dropped
27,94,r27_c94,dropped
27,95,r27_c95,dropped
27,96,r27_c96,dropped
27,97,r27_c97,dropped
27,98,r27_c98,dropped
27,99,r27_c99,dropped
27,100,r27_c100,dropped
27,101,r27_c101,dropped
27,102,r27_c102,dropped
27,103,r27_c103,dropped
27,104,r27_c104,dropped
27,105,r27_c105,dropped
27,106,r27_c106,dropped
27,107,r27_c107,dropped
27,108,r27_c108,dropped
27,109,r27_c109,dropped
27,110,r27_c110,dropped
27,111,r27_c111,dropped
27,112,r27_c112,dropped
27,113,r27_c113,dropped
27,114,r27_c114,dropped
27,115,r27_c115,dropped
27,116,r27_c116,dropped
27,117,r27_c117,dropped
27,118,r27_c118,dropped
27,119,r27_c119,dropped
27,120,r27_c120,dropped
27,121,r27_c121,dropped
27,122,r27_c122,dropped
27,123,r27_c123,dropped
27,124,r27_c124,dropped
27,125,r27_c125,dropped
27,126,r27_c126,dropped
28,0,r28_c0,train
28,1,r28_c1,train
28,2,r28_c2,train
28,3,r28_c3,train
28,4,r28_c4,train
28,5,r28_c5,train
28,6,r28_c6,train
28,7,r28_c7,train
28,8,r28_c8,dropped
28,9,r28_c9,dropped
28,10,r28_c10,dropped
28,11,r28_c11,dropped
28,12,r28_c12,dropped
28,13,r28_c13,dropped
28,14,r28_c14,dropped
28,15,r28_c15,dropped
28,16,r28_c16,dropped
28,17,r28_c17,dropped
28,18,r28_c18,dropped
28,19,r28_c19,dropped
28,20,r28_c20,dropped
28,21,r28_c21,dropped
28,22,r28_c22,dropped
28,23,r28_c23,dropped
28,24,r28_c24,test
28,25,r28_c25,test
28,26,r28_c26,test
28,27,r28_c27,test
28,28,r28_c28,test
28,29,r28_c29,test
28,30,r28_c30,test
28,31,r28_c31,test
28,32,r28_c32,test
28,33,r28_c33,test
28,34,r28_c34,test
28,35,r28_c35,test
28,36,r28_c36,test
28,37,r28_c37,test
28,38,r28_c38,test
28,39,r28_c39,test
28,40,r28_c40,test
28,41,r28_c41,test
28,42,r28_c42,test
28,43,r28_c43,test
28,44,r28_c44,test
28,45,r28_c45,test
28,46,r28_c46,test
28,47,r28_c47,test
28,48,r28_c48,dropped
28,49,r28_c49,dropped
28,50,r28_c50,dropped
28,51,r28_c51,dropped
28,52,r28_c52,dropped
28,53,r28_c53,dropped
28,54,r28_c54,dropped
28,55,r28_c55,dropped
28,56,r28_c56,dropped
28,57,r28_c57,dropped
28,58,r28_c58,dropped
28,59,r28_c59,dropped
28,60,r28_c60,dropped
28,61,r28_c61,dropped
28,62,r28_c62,dropped
28,63,r28_c63,dropped
28,64,r28_c64,train
28,65,r28_c65,train
28,66,r28_c66,train
28,67,r28_c67,train
28,68,r28_c68,train
28,69,r28_c69,train
28,70,r28_c70,train
28,71,r28_c71,train
28,72,r28_c72,train
28,73,r28_c73,train
28,74,r28_c74,train
28,75,r28_c75,train
28,76,r28_c76,train
28,77,r28_c77,train
28,78,r28_c78,train
28,79,r28_c79,train
28,80,r28_c80,dropped
28,81,r28_c81,dropped
28,82,r28_c82,dropped
28,83,r28_c83,dropped
28,84,r28_c84,dropped
28,85,r28_c85,dropped
28,86,r28_c86,dropped
28,87,r28_c87,dropped
28,88,r28_c88,dropped
28,89,r28_c89,dropped
28,90,r28_c90,dropped
28,91,r28_c91,dropped
28,92,r28_c92,dropped
28,93,r28_c93,dropped
28,94,r28_c94,dropped
28,95,r28_c95,dropped
28,96,r28_c96,dropped
28,97,r28_c97,dropped
28,98,r28_c98,dropped
28,99,r28_c99,dropped
28,100,r28_c100,dropped
28,101,r28_c101,dropped
28,102,r28_c102,dropped
28,103,r28_c103,dropped
28,104,r28_c104,dropped
28,105,r28_c105,dropped
28,106,r28_c106,dropped
28,107,r28_c107,dropped
28,108,r28_c108,dropped
28,109,r28_c109,dropped
28,110,r28_c110,dropped
28,111,r28_c111,dropped
28,112,r28_c112,dropped
28,113,r28_c113,dropped
28,114,r28_c114,dropped
28,115,r28_c115,dropped
28,116,r28_c116,dropped
28,117,r28_c117,dropped
28,118,r28_c118,dropped
28,119,r28_c119,dropped
28,120,r28_c120,dropped
28,121,r28_c121,dropped
28,122,r28_c122,dropped
28,123,r28_c123,dropped
28,124,r28_c124,dropped
28,125,r28_c125,dropped
28,126,r28_c126,dropped
29,0,r29_c0,train
29,1,r29_c1,train
29,2,r29_c2,train
29,3,r29_c3,train
29,4,r29_c4,train
29,5,r29_c5,train
29,6,r29_c6,train
29,7,r29_c7,train
29,8,r29_c8,dropped
29,9,r29_c9,dropped
29,10,r29_c10,dropped
29,11,r29_c11,dropped
29,12,r29_c12,dropped
29,13,r29_c13,dropped
29,14,r29_c14,dropped
29,15,r29_c15,dropped
29,16,r29_c16,dropped
29,17,r29_c17,dropped
29,18,r29_c18,dropped
29,19,r29_c19,dropped
29,20,r29_c20,dropped
29,21,r29_c21,dropped
29,22,r29_c22,dropped
29,23,r29_c23,dropped
29,24,r29_c24,test
29,25,r29_c25,test
29,26,r29_c26,test
29,27,r29_c27,test
29,28,r29_c28,test
29,29,r29_c29,test
29,30,r29_c30,test
29,31,r29_c31,test
29,32,r29_c32,test
29,33,r29_c33,test
29,34,r29_c34,test
29,35,r29_c35,test
29,36,r29_c36,test
29,37,r29_c37,test
29,38,r29_c38,test
29,39,r29_c39,test
29,40,r29_c40,test
29,41,r29_c41,test
29,42,r29_c42,test
29,43,r29_c43,test
29,44,r29_c44,test
29,45,r29_c45,test
29,46,r29_c46,test
29,47,r29_c47,test
29,48,r29_c48,dropped
29,49,r29_c49,dropped
29,50,r29_c50,dropped
29,51,r29_c51,dropped
29,52,r29_c52,dropped
29,53,r29_c53,dropped
29,54,r29_c54,dropped
29,55,r29_c55,dropped
29,56,r29_c56,dropped
29,57,r29_c57,dropped
29,58,r29_c58,dropped
29,59,r29_c59,dropped
29,60,r29_c60,dropped
29,61,r29_c61,dropped
29,62,r29_c62,dropped
29,63,r29_c63,dropped
29,64,r29_c64,train
29,65,r29_c65,train
29,66,r29_c66,train
29,67,r29_c67,train
29,68,r29_c68,train
29,69,r29_c69,train
29,70,r29_c70,train
29,71,r29_c71,train
29,72,r29_c72,train
29,73,r29_c73,train
29,74,r29_c74,train
29,75,r29_c75,train
29,76,r29_c76,train
29,77,r29_c77,train
29,78,r29_c78,train
29,79,r29_c79,train
29,80,r29_c80,dropped
29,81,r29_c81,dropped
29,82,r29_c82,dropped
29,83,r29_c83,dropped
29,84,r29_c84,dropped
29,85,r29_c85,dropped
29,86,r29_c86,dropped
29,87,r29_c87,dropped
29,88,r29_c88,dropped
29,89,r29_c89,dropped
29,90,r29_c90,dropped
29,91,r29_c91,dropped
29,92,r29_c92,dropped
29,93,r29_c93,dropped
29,94,r29_c94,dropped
29,95,r29_c95,dropped
29,96,r29_c96,dropped
29,97,r29_c97,dropped
29,98,r29_c98,dropped
29,99,r29_c99,dropped
29,100,r29_c100,dropped
29,101,r29_c101,dropped
29,102,r29_c102,dropped
29,103,r29_c103,dropped
29,104,r29_c104,dropped
29,105,r29_c105,dropped
29,106,r29_c106,dropped
29,107,r29_c107,dropped
29,108,r29_c108,dropped
29,109,r29_c109,dropped
29,110,r29_c110,dropped
29,111,r29_c111,dropped
29,112,r29_c112,dropped
29,113,r29_c113,dropped
29,114,r29_c114,dropped
29,115,r29_c115,dropped
29,116,r29_c116,dropped
29,117,r29_c117,dropped
29,118,r29_c118,dropped
29,119,r29_c119,dropped
29,120,r29_c120,dropped
29,121,r29_c121,dropped
29,122,r29_c122,dropped
29,123,r29_c123,dropped
29,124,r29_c124,dropped
29,125,r29_c125,dropped
29,126,r29_c126,dropped
29,127,r29_c127,dropped
30,0,r30_c0,train
30,1,r30_c1,train
30,2,r30_c2,train
30,3,r30_c3,train
30,4,r30_c4,train
30,5,r30_c5,train
30,6,r30_c6,train
30,7,r30_c7,train
30,8,r30_c8,dropped
30,9,r30_c9,dropped
30,10,r30_c10,dropped
30,11,r30_c11,dropped
30,12,r30_c12,dropped
30,13,r30_c13,dropped
30,14,r30_c14,dropped
30,15,r30_c15,dropped
30,16,r30_c16,dropped
30,17,r30_c17,dropped
30,18,r30_c18,dropped
30,19,r30_c19,dropped
30,20,r30_c20,dropped
30,21,r30_c21,dropped
30,22,r30_c22,dropped
30,23,r30_c23,dropped
30,24,r30_c24,test
30,25,r30_c25,test
30,26,r30_c26,test
30,27,r30_c27,test
30,28,r30_c28,test
30,29,r30_c29,test
30,30,r30_c30,test
30,31,r30_c31,test
30,32,r30_c32,test
30,33,r30_c33,test
30,34,r30_c34,test
30,35,r30_c35,test
30,36,r30_c36,test
30,37,r30_c37,test
30,38,r30_c38,test
30,39,r30_c39,test
30,40,r30_c40,test
30,41,r30_c41,test
30,42,r30_c42,test
30,43,r30_c43,test
30,44,r30_c44,test
30,45,r30_c45,test
30,46,r30_c46,test
30,47,r30_c47,test
30,48,r30_c48,dropped
30,49,r30_c49,dropped
30,50,r30_c50,dropped
30,51,r30_c51,dropped
30,52,r30_c52,dropped
30,53,r30_c53,dropped
30,54,r30_c54,dropped
30,55,r30_c55,dropped
30,56,r30_c56,dropped
30,57,r30_c57,dropped
30,58,r30_c58,dropped
30,59,r30_c59,dropped
30,60,r30_c60,dropped
30,61,r30_c61,dropped
30,62,r30_c62,dropped
30,63,r30_c63,dropped
30,64,r30_c64,train
30,65,r30_c65,train
30,66,r30_c66,train
30,67,r30_c67,train
30,68,r30_c68,train
30,69,r30_c69,train
30,70,r30_c70,train
30,71,r30_c71,train
30,72,r30_c72,train
30,73,r30_c73,train
30,74,r30_c74,train
30,75,r30_c75,train
30,76,r30_c76,train
30,77,r30_c77,train
30,78,r30_c78,train
30,79,r30_c79,train
30,80,r30_c80,dropped
30,81,r30_c81,dropped
30,82,r30_c82,dropped
30,83,r30_c83,dropped
30,84,r30_c84,dropped
30,85,r30_c85,dropped
30,86,r30_c86,dropped
30,87,r30_c87,dropped
30,88,r30_c88,dropped
30,89,r30_c89,dropped
30,90,r30_c90,dropped
30,91,r30_c91,dropped
30,92,r30_c92,dropped
30,93,r30_c93,dropped
30,94,r30_c94,dropped
30,95,r30_c95,dropped
30,96,r30_c96,dropped
30,97,r30_c97,dropped
30,98,r30_c98,dropped
30,99,r30_c99,dropped
30,100,r30_c100,dropped
30,101,r30_c101,dropped
30,102,r30_c102,dropped
30,103,r30_c103,dropped
30,104,r30_c104,dropped
30,105,r30_c105,dropped
30,106,r30_c106,dropped
30,107,r30_c107,dropped
30,108,r30_c108,dropped
30,109,r30_c109,dropped
30,110,r30_c110,dropped
30,111,r30_c111,dropped
30,112,r30_c112,dropped
30,113,r30_c113,dropped
30,114,r30_c114,dropped
30,115,r30_c115,dropped
30,116,r30_c116,dropped
30,117,r30_c117,dropped
30,118,r30_c118,dropped
30,119,r30_c119,dropped
30,120,r30_c120,dropped
30,121,r30_c121,dropped
30,122,r30_c122,dropped
30,123,r30_c123,dropped
30,124,r30_c124,dropped
30,125,r30_c125,dropped
30,126,r30_c126,dropped
30,127,r30_c127,dropped
31,0,r31_c0,train
31,1,r31_c1,train
31,2,r31_c2,train
31,3,r31_c3,train
31,4,r31_c4,train
31,5,r31_c5,train
31,6,r31_c6,train
31,7,r31_c7,train
31,8,r31_c8,dropped
31,9,r31_c9,dropped
31,10,r31_c10,dropped
31,11,r31_c11,dropped
31,12,r31_c12,dropped
31,13,r31_c13,dropped
31,14,r31_c14,dropped
31,15,r31_c15,dropped
31,16,r31_c16,dropped
31,17,r31_c17,dropped
31,18,r31_c18,dropped
31,19,r31_c19,dropped
31,20,r31_c20,dropped
31,21,r31_c21,dropped
31,22,r31_c22,dropped
31,23,r31_c23,dropped
31,24,r31_c24,test
31,25,r31_c25,test
31,26,r31_c26,test
31,27,r31_c27,test
31,28,r31_c28,test
31,29,r31_c29,test
31,30,r31_c30,test
31,31,r31_c31,test
31,32,r31_c32,test
31,33,r31_c33,test
31,34,r31_c34,test
31,35,r31_c35,test
31,36,r31_c36,test
31,37,r31_c37,test
31,38,r31_c38,test
31,39,r31_c39,test
31,40,r31_c40,test
31,41,r31_c41,test
31,42,r31_c42,test
31,43,r31_c43,test
31,44,r31_c44,test
31,45,r31_c45,test
31,46,r31_c46,test
31,47,r31_c47,test
31,48,r31_c48,dropped
31,49,r31_c49,dropped
31,50,r31_c50,dropped
31,51,r31_c51,dropped
31,52,r31_c52,dropped
31,53,r31_c53,dropped
31,54,r31_c54,dropped
31,55,r31_c55,dropped
31,56,r31_c56,dropped
31,57,r31_c57,dropped
31,58,r31_c58,dropped
31,59,r31_c59,dropped
31,60,r31_c60,dropped
31,61,r31_c61,dropped
31,62,r31_c62,dropped
31,63,r31_c63,dropped
31,64,r31_c64,train
31,65,r31_c65,train
31,66,r31_c66,train
31,67,r31_c67,train
31,68,r31_c68,train
31,69,r31_c69,train
31,70,r31_c70,train
31,71,r31_c71,train
31,72,r31_c72,train
31,73,r31_c73,train
31,74,r31_c74,train
31,75,r31_c75,train
31,76,r31_c76,train
31,77,r31_c77,train
31,78,r31_c78,train
31,79,r31_c79,train
31,80,r31_c80,dropped
31,81,r31_c81,dropped
31,82,r31_c82,dropped
31,83,r31_c83,dropped
31,84,r31_c84,dropped
31,85,r31_c85,dropped
31,86,r31_c86,dropped
31,87,r31_c87,dropped
31,88,r31_c88,dropped
31,89,r31_c89,dropped
31,90,r31_c90,dropped
31,91,r31_c91,dropped
31,92,r31_c92,dropped
31,93,r31_c93,dropped
31,94,r31_c94,dropped
31,95,r31_c95,dropped
31,96,r31_c96,dropped
31,97,r31_c97,dropped
31,98,r31_c98,dropped
31,99,r31_c99,dropped
31,100,r31_c100,dropped
31,101,r31_c101,dropped
31,102,r31_c102,dropped
31,103,r31_c103,dropped
31,104,r31_c104,dropped
31,105,r31_c105,dropped
31,106,r31_c106,dropped
31,107,r31_c107,dropped
31,108,r31_c108,dropped
31,109,r31_c109,dropped
31,110,r31_c110,dropped
31,111,r31_c111,dropped
31,112,r31_c112,dropped
31,113,r31_c113,dropped
31,114,r31_c114,dropped
31,115,r31_c115,dropped
31,116,r31_c116,dropped
31,117,r31_c117,dropped
31,118,r31_c118,dropped
31,119,r31_c119,dropped
31,120,r31_c120,dropped
31,121,r31_c121,dropped
31,122,r31_c122,dropped
31,123,r31_c123,dropped
31,124,r31_c124,dropped
31,125,r31_c125,dropped
31,126,r31_c126,dropped
31,127,r31_c127,dropped
32,0,r32_c0,train
32,1,r32_c1,train
32,2,r32_c2,train
32,3,r32_c3,train
32,4,r32_c4,train
32,5,r32_c5,train
32,6,r32_c6,train
32,7,r32_c7,train
32,8,r32_c8,dropped
32,9,r32_c9,dropped
32,10,r32_c10,dropped
32,11,r32_c11,dropped
32,12,r32_c12,dropped
32,13,r32_c13,dropped
32,14,r32_c14,dropped
32,15,r32_c15,dropped
32,16,r32_c16,dropped
32,17,r32_c17,dropped
32,18,r32_c18,dropped
32,19,r32_c19,dropped
32,20,r32_c20,dropped
32,21,r32_c21,dropped
32,22,r32_c22,dropped
32,23,r32_c23,dropped
32,24,r32_c24,test
32,25,r32_c25,test
32,26,r32_c26,test
32,27,r32_c27,test
32,28,r32_c28,test
32,29,r32_c29,test
32,30,r32_c30,test
32,31,r32_c31,test
32,32,r32_c32,test
32,33,r32_c33,test
32,34,r32_c34,test
32,35,r32_c35,test
32,36,r32_c36,test
32,37,r32_c37,test
32,38,r32_c38,test
32,39,r32_c39,test
32,40,r32_c40,test
32,41,r32_c41,test
32,42,r32_c42,test
32,43,r32_c43,test
32,44,r32_c44,test
32,45,r32_c45,test
32,46,r32_c46,test
32,47,r32_c47,test
32,48,r32_c48,dropped
32,49,r32_c49,dropped
32,50,r32_c50,dropped
32,51,r32_c51,dropped
32,52,r32_c52,dropped
32,53,r32_c53,dropped
32,54,r32_c54,dropped
32,55,r32_c55,dropped
32,56,r32_c56,dropped
32,57,r32_c57,dropped
32,58,r32_c58,dropped
32,59,r32_c59,dropped
32,60,r32_c60,dropped
32,61,r32_c61,dropped
32,62,r32_c62,dropped
32,63,r32_c63,dropped
32,64,r32_c64,train
32,65,r32_c65,train
32,66,r32_c66,train
32,67,r32_c67,train
32,68,r32_c68,train
32,69,r32_c69,train
32,70,r32_c70,train
32,71,r32_c71,train
32,72,r32_c72,train
32,73,r32_c73,train
32,74,r32_c74,train
32,75,r32_c75,train
32,76,r32_c76,train
32,77,r32_c77,train
32,78,r32_c78,train
32,79,r32_c79,train
32,80,r32_c80,dropped
32,81,r32_c81,dropped
32,82,r32_c82,dropped
32,83,r32_c83,dropped
32,84,r32_c84,dropped
32,85,r32_c85,dropped
32,86,r32_c86,dropped
32,87,r32_c87,dropped
32,88,r32_c88,dropped
32,89,r32_c89,dropped
32,90,r32_c90,dropped
32,91,r32_c91,dropped
32,92,r32_c92,dropped
32,93,r32_c93,dropped
32,94,r32_c94,dropped
32,95,r32_c95,dropped
32,96,r32_c96,dropped
32,97,r32_c97,dropped
32,98,r32_c98,dropped
32,99,r32_c99,dropped
32,100,r32_c100,dropped
32,101,r32_c101,dropped
32,102,r32_c102,dropped
32,103,r32_c103,dropped
32,104,r32_c104,dropped
32,105,r32_c105,dropped
32,106,r32_c106,dropped
32,107,r32_c107,dropped
32,108,r32_c108,dropped
32,109,r32_c109,dropped
32,110,r32_c110,dropped
32,111,r32_c111,dropped
32,112,r32_c112,dropped
32,113,r32_c113,dropped
32,114,r32_c114,dropped
32,115,r32_c115,dropped
32,116,r32_c116,dropped
32,117,r32_c117,dropped
32,118,r32_c118,dropped
32,119,r32_c119,dropped
32,120,r32_c120,dropped
32,121,r32_c121,dropped
32,122,r32_c122,dropped
32,123,r32_c123,dropped
32,124,r32_c124,dropped
32,125,r32_c125,dropped
32,126,r32_c126,dropped
32,127,r32_c127,dropped
33,0,r33_c0,train
33,1,r33_c1,train
33,2,r33_c2,train
33,3,r33_c3,train
33,4,r33_c4,train
33,5,r33_c5,train
33,6,r33_c6,train
33,7,r33_c7,train
33,8,r33_c8,dropped
33,9,r33_c9,dropped
33,10,r33_c10,dropped
33,11,r33_c11,dropped
33,12,r33_c12,dropped
33,13,r33_c13,dropped
33,14,r33_c14,dropped
33,15,r33_c15,dropped
33,16,r33_c16,dropped
33,17,r33_c17,dropped
33,18,r33_c18,dropped
33,19,r33_c19,dropped
33,20,r33_c20,dropped
33,21,r33_c21,dropped
33,22,r33_c22,dropped
33,23,r33_c23,dropped
33,24,r33_c24,test
33,25,r33_c25,test
33,26,r33_c26,test
33,27,r33_c27,test
33,28,r33_c28,test
33,29,r33_c29,test
33,30,r33_c30,test
33,31,r33_c31,test
33,32,r33_c32,test
33,33,r33_c33,test
33,34,r33_c34,test
33,35,r33_c35,test
33,36,r33_c36,test
33,37,r33_c37,test
33,38,r33_c38,test
33,39,r33_c39,test
33,40,r33_c40,test
33,41,r33_c41,test
33,42,r33_c42,test
33,43,r33_c43,test
33,44,r33_c44,test
33,45,r33_c45,test
33,46,r33_c46,test
33,47,r33_c47,test
33,48,r33_c48,dropped
33,49,r33_c49,dropped
33,50,r33_c50,dropped
33,51,r33_c51,dropped
33,52,r33_c52,dropped
33,53,r33_c53,dropped
33,54,r33_c54,dropped
33,55,r33_c55,dropped
33,56,r33_c56,dropped
33,57,r33_c57,dropped
33,58,r33_c58,dropped
33,59,r33_c59,dropped
33,60,r33_c60,dropped
33,61,r33_c61,dropped
33,62,r33_c62,dropped
33,63,r33_c63,dropped
33,64,r33_c64,train
33,65,r33_c65,train
33,66,r33_c66,train
33,67,r33_c67,train
33,68,r33_c68,train
33,69,r33_c69,train
33,70,r33_c70,train
33,71,r33_c71,train
33,72,r33_c72,train
33,73,r33_c73,train
33,74,r33_c74,train
33,75,r33_c75,train
33,76,r33_c76,train
33,77,r33_c77,train
33,78,r33_c78,train
33,79,r33_c79,train
33,80,r33_c80,dropped
33,81,r33_c81,dropped
33,82,r33_c82,dropped
33,83,r33_c83,dropped
33,84,r33_c84,dropped
33,85,r33_c85,dropped
33,86,r33_c86,dropped
33,87,r33_c87,dropped
33,88,r33_c88,dropped
33,89,r33_c89,dropped
33,90,r33_c90,dropped
33,91,r33_c91,dropped
33,92,r33_c92,dropped
33,93,r33_c93,dropped
33,94,r33_c94,dropped
33,95,r33_c95,dropped
33,96,r33_c96,dropped
33,97,r33_c97,dropped
33,98,r33_c98,dropped
33,99,r33_c99,dropped
33,100,r33_c100,dropped
33,101,r33_c101,dropped
33,102,r33_c102,dropped
33,103,r33_c103,dropped
33,104,r33_c104,dropped
33,105,r33_c105,dropped
33,106,r33_c106,dropped
33,107,r33_c107,dropped
33,108,r33_c108,dropped
33,109,r33_c109,dropped
33,110,r33_c110,dropped
33,111,r33_c111,dropped
33,112,r33_c112,dropped
33,113,r33_c113,dropped
33,114,r33_c114,dropped
33,115,r33_c115,dropped
33,116,r33_c116,dropped
33,117,r33_c117,dropped
33,118,r33_c118,dropped
33,119,r33_c119,dropped
33,120,r33_c120,dropped
33,121,r33_c121,dropped
33,122,r33_c122,dropped
33,123,r33_c123,dropped
33,124,r33_c124,dropped
33,125,r33_c125,dropped
33,126,r33_c126,dropped
33,127,r33_c127,dropped
34,0,r34_c0,train
34,1,r34_c1,train
34,2,r34_c2,train
34,3,r34_c3,train
34,4,r34_c4,train
34,5,r34_c5,train
34,6,r34_c6,train
34,7,r34_c7,train
34,8,r34_c8,dropped
34,9,r34_c9,dropped
34,10,r34_c10,dropped
34,11,r34_c11,dropped
34,12,r34_c12,dropped
34,13,r34_c13,dropped
34,14,r34_c14,dropped
34,15,r34_c15,dropped
34,16,r34_c16,dropped
34,17,r34_c17,dropped
34,18,r34_c18,dropped
34,19,r34_c19,dropped
34,20,r34_c20,dropped
34,21,r34_c21,dropped
34,22,r34_c22,dropped
34,23,r34_c23,dropped
34,24,r34_c24,test
34,25,r34_c25,test
34,26,r34_c26,test
34,27,r34_c27,test
34,28,r34_c28,test
34,29,r34_c29,test
34,30,r34_c30,test
34,31,r34_c31,test
34,32,r34_c32,test
34,33,r34_c33,test
34,34,r34_c34,test
34,35,r34_c35,test
34,36,r34_c36,test
34,37,r34_c37,test
34,38,r34_c38,test
34,39,r34_c39,test
34,40,r34_c40,test
34,41,r34_c41,test
34,42,r34_c42,test
34,43,r34_c43,test
34,44,r34_c44,test
34,45,r34_c45,test
34,46,r34_c46,test
34,47,r34_c47,test
34,48,r34_c48,dropped
34,49,r34_c49,dropped
34,50,r34_c50,dropped
34,51,r34_c51,dropped
34,52,r34_c52,dropped
34,53,r34_c53,dropped
34,54,r34_c54,dropped
34,55,r34_c55,dropped
34,56,r34_c56,dropped
34,57,r34_c57,dropped
34,58,r34_c58,dropped
34,59,r34_c59,dropped
34,60,r34_c60,dropped
34,61,r34_c61,dropped
34,62,r34_c62,dropped
34,63,r34_c63,dropped
34,64,r34_c64,train
34,65,r34_c65,train
34,66,r34_c66,train
34,67,r34_c67,train
34,68,r34_c68,train
34,69,r34_c69,train
34,70,r34_c70,train
34,71,r34_c71,train
34,72,r34_c72,train
34,73,r34_c73,train
34,74,r34_c74,train
34,75,r34_c75,train
34,76,r34_c76,train
34,77,r34_c77,train
34,78,r34_c78,train
34,79,r34_c79,train
34,80,r34_c80,dropped
34,81,r34_c81,dropped
34,82,r34_c82,dropped
34,83,r34_c83,dropped
34,84,r34_c84,dropped
34,85,r34_c85,dropped
34,86,r34_c86,dropped
34,87,r34_c87,dropped
34,88,r34_c88,dropped
34,89,r34_c89,dropped
34,90,r34_c90,dropped
34,91,r34_c91,dropped
34,92,r34_c92,dropped
34,93,r34_c93,dropped
34,94,r34_c94,dropped
34,95,r34_c95,dropped
34,96,r34_c96,dropped
34,97,r34_c97,dropped
34,98,r34_c98,dropped
34,99,r34_c99,dropped
34,100,r34_c100,dropped
34,101,r34_c101,dropped
34,102,r34_c102,dropped
34,103,r34_c103,dropped
34,104,r34_c104,dropped
34,105,r34_c105,dropped
34,106,r34_c106,dropped
34,107,r34_c107,dropped
34,108,r34_c108,dropped
34,109,r34_c109,dropped
34,110,r34_c110,dropped
34,111,r34_c111,dropped
34,112,r34_c112,dropped
34,113,r34_c113,dropped
34,114,r34_c114,dropped
34,115,r34_c115,dropped
34,116,r34_c116,dropped
34,117,r34_c117,dropped
34,118,r34_c118,dropped
34,119,r34_c119,dropped
34,120,r34_c120,dropped
34,121,r34_c121,dropped
34,122,r34_c122,dropped
34,123,r34_c123,dropped
34,124,r34_c124,dropped
34,125,r34_c125,dropped
34,126,r34_c126,dropped
34,127,r34_c127,dropped
35,0,r35_c0,train
35,1,r35_c1,train
35,2,r35_c2,train
35,3,r35_c3,train
35,4,r35_c4,train
35,5,r35_c5,train
35,6,r35_c6,train
35,7,r35_c7,train
35,8,r35_c8,dropped
35,9,r35_c9,dropped
35,10,r35_c10,dropped
35,11,r35_c11,dropped
35,12,r35_c12,dropped
35,13,r35_c13,dropped
35,14,r35_c14,dropped
35,15,r35_c15,dropped
35,16,r35_c16,dropped
35,17,r35_c17,dropped
35,18,r35_c18,dropped
35,19,r35_c19,dropped
35,20,r35_c20,dropped
35,21,r35_c21,dropped
35,22,r35_c22,dropped
35,23,r35_c23,dropped
35,24,r35_c24,test
35,25,r35_c25,test
35,26,r35_c26,test
35,27,r35_c27,test
35,28,r35_c28,test
35,29,r35_c29,test
35,30,r35_c30,test
35,31,r35_c31,test
35,32,r35_c32,test
35,33,r35_c33,test
35,34,r35_c34,test
35,35,r35_c35,test
35,36,r35_c36,test
35,37,r35_c37,test
35,38,r35_c38,test
35,39,r35_c39,test
35,40,r35_c40,test
35,41,r35_c41,test
35,42,r35_c42,test
35,43,r35_c43,test
35,44,r35_c44,test
35,45,r35_c45,test
35,46,r35_c46,test
35,47,r35_c47,test
35,48,r35_c48,dropped
35,49,r35_c49,dropped
35,50,r35_c50,dropped
35,51,r35_c51,dropped
35,52,r35_c52,dropped
35,53,r35_c53,dropped
35,54,r35_c54,dropped
35,55,r35_c55,dropped
35,56,r35_c56,dropped
35,57,r35_c57,dropped
35,58,r35_c58,dropped
35,59,r35_c59,dropped
35,60,r35_c60,dropped
35,61,r35_c61,dropped
35,62,r35_c62,dropped
35,63,r35_c63,dropped
35,64,r35_c64,train
35,65,r35_c65,train
35,66,r35_c66,train
35,67,r35_c67,train
35,68,r35_c68,train
35,69,r35_c69,train
35,70,r35_c70,train
35,71,r35_c71,train
35,72,r35_c72,train
35,73,r35_c73,train
35,74,r35_c74,train
35,75,r35_c75,train
35,76,r35_c76,train
35,77,r35_c77,train
35,78,r35_c78,train
35,79,r35_c79,train
35,80,r35_c80,dropped
35,81,r35_c81,dropped
35,82,r35_c82,dropped
35,83,r35_c83,dropped
35,84,r35_c84,dropped
35,85,r35_c85,dropped
35,86,r35_c86,dropped
35,87,r35_c87,dropped
35,88,r35_c88,dropped
35,89,r35_c89,dropped
35,90,r35_c90,dropped
35,91,r35_c91,dropped
35,92,r35_c92,dropped
35,93,r35_c93,dropped
35,94,r35_c94,dropped
35,95,r35_c95,dropped
35,96,r35_c96,dropped
35,97,r35_c97,dropped
35,98,r35_c98,dropped
35,99,r35_c99,dropped
35,100,r35_c100,dropped
35,101,r35_c101,dropped
35,102,r35_c102,dropped
35,103,r35_c103,dropped
35,104,r35_c104,dropped
35,105,r35_c105,dropped
35,106,r35_c106,dropped
35,107,r35_c107,dropped
